name,selection,clustering,k,count,actual_n,actual_m,actual_MDL,full_n,full_m,full_rules,full_MDL,GCD_full,CVM_full_d,CVM_full_pr,part_n,part_m,part_rules,part_MDL,GCD_part,CVM_part_d,CVM_part_pr,no_n,no_m,no_rules,no_MDL,GCD_no,CVM_no_d,CVM_no_pr
GrQc,level_mdl,louvain,5.0,4.0,4158.0,13428.0,17346861.0,4158.0,13428.0,2.0,34627317.0,0.0,0.0,0.0,4158.0,13428.0,2.0,17317825.0,0.0,0.0,0.0,4158.0,13428.0,2.0,17313656.0,0.001,0.65,0.0
GrQc,level_mdl,louvain,5.0,5.0,4158.0,13428.0,17346861.0,4158.0,13428.0,2.0,34627317.0,0.0,0.0,0.0,4158.0,13428.0,2.0,17317825.0,0.0,0.0,0.0,4158.0,13428.0,2.0,17313656.0,0.001,0.65,0.0
GrQc,level_mdl,louvain,6.0,1.0,4158.0,13428.0,17346861.0,4158.0,13428.0,2.0,34610841.0,0.011000000000000001,0.0,0.0,4249.0,12644.0,375.0,576905.0,1.297,90.52799999999999,74.169,4187.0,14288.0,375.0,544706.0,1.5190000000000001,632.731,389.445
GrQc,level_mdl,louvain,6.0,2.0,4158.0,13428.0,17346861.0,4158.0,13428.0,2.0,34610841.0,0.006999999999999999,0.0,0.0,4157.0,14275.0,375.0,576905.0,1.161,97.439,38.602,4084.0,12197.0,375.0,544706.0,1.51,559.4019999999999,327.23900000000003
GrQc,level_mdl,louvain,6.0,3.0,4158.0,13428.0,17346861.0,4158.0,13428.0,2.0,34610841.0,0.011000000000000001,0.0,0.0,4305.0,12656.0,375.0,576905.0,1.38,104.994,71.294,4223.0,13376.0,375.0,544706.0,1.598,531.144,389.69199999999995
GrQc,level_mdl,louvain,6.0,4.0,4158.0,13428.0,17346861.0,4158.0,13428.0,2.0,34610841.0,0.008,0.0,0.0,4142.0,13285.0,375.0,576905.0,1.208,35.391999999999996,30.660999999999998,4154.0,13220.0,375.0,544706.0,1.5619999999999998,553.507,362.54699999999997
GrQc,level_mdl,louvain,6.0,5.0,4158.0,13428.0,17346861.0,4158.0,13428.0,2.0,34610841.0,0.003,0.0,1.8330000000000002,3957.0,12908.0,375.0,576905.0,1.1440000000000001,65.774,65.868,4226.0,12826.0,375.0,544706.0,1.66,595.806,380.459
GrQc,random,cond,2.0,1.0,4158.0,13428.0,17346861.0,3596.0,12247.0,2167.0,3502801.0,1.9180000000000001,109.954,242.104,1429.0,7643.0,767.0,236867.0,2.9419999999999997,769.6039999999999,2004.237,1605.0,8253.0,763.0,225121.0,2.7230000000000003,1084.056,1984.005
GrQc,random,cond,2.0,2.0,4158.0,13428.0,17346861.0,2987.0,9859.0,2167.0,3502801.0,1.9069999999999998,48.711000000000006,533.956,1444.0,8030.0,767.0,236867.0,3.0839999999999996,692.525,1935.273,1316.0,6648.0,763.0,225121.0,2.815,1045.975,2383.091
GrQc,random,cond,2.0,3.0,4158.0,13428.0,17346861.0,3402.0,11078.0,2167.0,3502801.0,1.9480000000000002,80.33,316.945,1382.0,7302.0,767.0,236867.0,2.9819999999999998,685.6619999999999,2035.809,1717.0,9052.0,763.0,225121.0,2.739,1088.9389999999999,1765.3120000000001
GrQc,random,cond,2.0,4.0,4158.0,13428.0,17346861.0,3262.0,12212.0,2167.0,3502801.0,2.191,159.124,435.624,1451.0,7127.0,767.0,236867.0,2.773,524.44,1918.3010000000002,1757.0,9100.0,763.0,225121.0,2.7969999999999997,1117.64,1683.621
GrQc,random,cond,2.0,5.0,4158.0,13428.0,17346861.0,4528.0,15107.0,2167.0,3502801.0,1.9569999999999999,93.10700000000001,67.464,1422.0,6952.0,767.0,236867.0,2.772,570.686,1996.45,1457.0,7393.0,763.0,225121.0,2.7880000000000003,1037.242,2117.428
GrQc,random,cond,3.0,1.0,4158.0,13428.0,17346861.0,2896.0,9468.0,1753.0,3159731.0,1.787,37.397,566.0409999999999,2601.0,9386.0,889.0,258470.0,2.123,219.5,780.5219999999999,2878.0,9837.0,889.0,239891.0,2.051,684.77,332.45
GrQc,random,cond,3.0,2.0,4158.0,13428.0,17346861.0,3035.0,10371.0,1753.0,3159731.0,1.933,65.788,522.817,2395.0,9311.0,889.0,258470.0,2.282,299.478,1008.3919999999999,4129.0,14296.0,889.0,239891.0,1.8780000000000001,806.262,125.523
GrQc,random,cond,3.0,3.0,4158.0,13428.0,17346861.0,4177.0,13768.0,1753.0,3159731.0,1.912,34.803000000000004,79.355,2401.0,9397.0,889.0,258470.0,2.318,299.965,1023.435,3255.0,10870.0,889.0,239891.0,1.976,803.837,179.148
GrQc,random,cond,3.0,4.0,4158.0,13428.0,17346861.0,4222.0,14629.0,1753.0,3159731.0,1.841,73.893,40.422,2395.0,8919.0,889.0,258470.0,2.146,271.048,955.9580000000001,2973.0,10219.0,889.0,239891.0,1.984,715.493,351.529
GrQc,random,cond,3.0,5.0,4158.0,13428.0,17346861.0,4364.0,13663.0,1753.0,3159731.0,1.78,83.07700000000001,18.108,3126.0,11174.0,889.0,258470.0,2.153,321.959,578.618,2291.0,8253.0,889.0,239891.0,2.069,751.5039999999999,939.549
GrQc,random,cond,4.0,1.0,4158.0,13428.0,17346861.0,4013.0,12873.0,1414.0,3043420.0,1.64,53.56100000000001,111.29,3476.0,12292.0,918.0,276150.0,1.848,96.016,286.711,2998.0,9401.0,925.0,246140.0,2.202,776.915,215.68099999999998
GrQc,random,cond,4.0,2.0,4158.0,13428.0,17346861.0,3906.0,14282.0,1414.0,3043420.0,1.892,191.09799999999998,253.15400000000002,3690.0,12155.0,918.0,276150.0,1.795,48.702,290.225,2628.0,8940.0,925.0,246140.0,1.9069999999999998,720.623,518.913
GrQc,random,cond,4.0,3.0,4158.0,13428.0,17346861.0,3402.0,10478.0,1414.0,3043420.0,1.729,105.015,316.27099999999996,5221.0,16913.0,918.0,276150.0,1.818,59.853,252.957,3563.0,12115.0,925.0,246140.0,1.911,818.8660000000001,35.353
GrQc,random,cond,4.0,4.0,4158.0,13428.0,17346861.0,3577.0,11674.0,1414.0,3043420.0,1.714,24.665,305.17900000000003,3643.0,12003.0,918.0,276150.0,1.744,43.736999999999995,276.964,3314.0,11459.0,925.0,246140.0,2.022,757.204,43.773
GrQc,random,cond,4.0,5.0,4158.0,13428.0,17346861.0,3697.0,12043.0,1414.0,3043420.0,1.742,37.431999999999995,250.104,3340.0,11096.0,918.0,276150.0,1.749,61.653999999999996,384.55400000000003,3646.0,11784.0,925.0,246140.0,1.9140000000000001,693.998,27.273000000000003
GrQc,random,cond,5.0,1.0,4158.0,13428.0,17346861.0,3845.0,13222.0,1113.0,2793359.0,1.814,113.948,141.825,3636.0,10776.0,957.0,285015.0,1.6119999999999999,99.53,189.088,4093.0,12046.0,931.0,244376.0,1.9180000000000001,769.5360000000001,226.65400000000002
GrQc,random,cond,5.0,2.0,4158.0,13428.0,17346861.0,4145.0,13057.0,1113.0,2793359.0,1.624,35.9,42.117,3844.0,11929.0,957.0,285015.0,1.5919999999999999,53.096000000000004,109.684,3814.0,11793.0,931.0,244376.0,1.906,769.365,203.48
GrQc,random,cond,5.0,3.0,4158.0,13428.0,17346861.0,4645.0,15854.0,1113.0,2793359.0,1.676,102.73,167.252,3831.0,12427.0,957.0,285015.0,1.726,22.184,221.47099999999998,4233.0,14114.0,931.0,244376.0,1.8630000000000002,761.688,269.264
GrQc,random,cond,5.0,4.0,4158.0,13428.0,17346861.0,4380.0,12872.0,1113.0,2793359.0,1.608,92.61200000000001,47.803999999999995,4242.0,13772.0,957.0,285015.0,1.7069999999999999,87.87700000000001,21.349,4244.0,13865.0,931.0,244376.0,1.966,862.3,280.062
GrQc,random,cond,5.0,5.0,4158.0,13428.0,17346861.0,4880.0,16270.0,1113.0,2793359.0,1.6840000000000002,96.49700000000001,269.258,2893.0,9752.0,957.0,285015.0,1.821,67.682,606.128,3274.0,10616.0,931.0,244376.0,1.886,744.335,32.721
GrQc,random,cond,6.0,1.0,4158.0,13428.0,17346861.0,3456.0,11088.0,955.0,2750473.0,1.7619999999999998,44.672,341.954,3867.0,12342.0,870.0,328181.0,1.595,29.935,115.286,4016.0,12856.0,920.0,264993.0,1.82,801.753,214.415
GrQc,random,cond,6.0,2.0,4158.0,13428.0,17346861.0,5072.0,16073.0,955.0,2750473.0,1.6130000000000002,40.996,257.426,4083.0,13726.0,870.0,328181.0,1.6580000000000001,43.184,57.843999999999994,3360.0,11333.0,920.0,264993.0,1.876,808.404,50.748999999999995
GrQc,random,cond,6.0,3.0,4158.0,13428.0,17346861.0,3865.0,13198.0,955.0,2750473.0,1.722,38.942,185.78799999999998,2828.0,10838.0,870.0,328181.0,2.0669999999999997,185.61900000000003,708.573,3460.0,11018.0,920.0,264993.0,1.912,778.0139999999999,58.333
GrQc,random,cond,6.0,4.0,4158.0,13428.0,17346861.0,3130.0,10463.0,955.0,2750473.0,1.784,22.678,477.55400000000003,3360.0,12326.0,870.0,328181.0,1.9,141.60299999999998,421.765,4105.0,12939.0,920.0,264993.0,1.854,806.6,239.65400000000002
GrQc,random,cond,6.0,5.0,4158.0,13428.0,17346861.0,5013.0,17203.0,955.0,2750473.0,1.739,92.057,274.812,3048.0,9725.0,870.0,328181.0,1.746,58.133,481.01599999999996,3325.0,10881.0,920.0,264993.0,1.834,774.638,20.500999999999998
GrQc,mdl,cond,2.0,1.0,4158.0,13428.0,17346861.0,2869.0,10408.0,2521.0,3822355.0,2.126,214.905,672.455,1771.0,9899.0,688.0,222901.0,2.6319999999999997,1360.401,1485.24,1504.0,8366.0,692.0,207583.0,2.755,1278.5910000000001,2083.274
GrQc,mdl,cond,2.0,2.0,4158.0,13428.0,17346861.0,3276.0,11258.0,2521.0,3822355.0,2.088,148.569,451.11699999999996,1649.0,10168.0,688.0,222901.0,2.86,1331.858,1674.207,1239.0,6658.0,692.0,207583.0,2.864,1162.387,2622.0559999999996
GrQc,mdl,cond,2.0,3.0,4158.0,13428.0,17346861.0,3219.0,11522.0,2521.0,3822355.0,2.121,197.676,509.241,1678.0,8856.0,688.0,222901.0,2.427,1215.482,1525.236,1640.0,8952.0,692.0,207583.0,2.8819999999999997,1204.002,1850.1589999999999
GrQc,mdl,cond,2.0,4.0,4158.0,13428.0,17346861.0,2704.0,9362.0,2521.0,3822355.0,2.0780000000000003,148.22299999999998,707.199,1636.0,9851.0,688.0,222901.0,2.923,1341.725,1683.5520000000001,1586.0,8208.0,692.0,207583.0,2.7739999999999996,1185.675,1971.19
GrQc,mdl,cond,2.0,5.0,4158.0,13428.0,17346861.0,3487.0,12441.0,2521.0,3822355.0,2.141,270.927,333.038,1661.0,9836.0,688.0,222901.0,2.69,1281.444,1514.9279999999999,1347.0,7555.0,692.0,207583.0,2.802,1182.958,2400.056
GrQc,mdl,cond,3.0,1.0,4158.0,13428.0,17346861.0,4052.0,13062.0,1926.0,3335322.0,1.9180000000000001,48.82899999999999,104.944,2779.0,10065.0,878.0,243620.0,1.995,413.81199999999995,477.931,3408.0,12328.0,862.0,222298.0,2.1109999999999998,796.425,134.614
GrQc,mdl,cond,3.0,2.0,4158.0,13428.0,17346861.0,4411.0,14978.0,1926.0,3335322.0,1.965,79.956,68.154,2708.0,10079.0,878.0,243620.0,1.99,427.82199999999995,577.376,2867.0,11587.0,862.0,222298.0,2.27,854.4730000000001,434.157
GrQc,mdl,cond,3.0,3.0,4158.0,13428.0,17346861.0,3656.0,10606.0,1926.0,3335322.0,1.814,110.34100000000001,269.35400000000004,2776.0,9904.0,878.0,243620.0,1.879,415.01800000000003,536.45,3161.0,10953.0,862.0,222298.0,2.046,785.31,230.139
GrQc,mdl,cond,3.0,4.0,4158.0,13428.0,17346861.0,3938.0,12528.0,1926.0,3335322.0,1.8319999999999999,20.848000000000003,156.185,3412.0,13301.0,878.0,243620.0,2.063,482.399,251.578,3426.0,12359.0,862.0,222298.0,2.112,835.7660000000001,107.31700000000001
GrQc,mdl,cond,3.0,5.0,4158.0,13428.0,17346861.0,2859.0,9404.0,1926.0,3335322.0,1.9809999999999999,44.015,618.653,2161.0,8855.0,878.0,243620.0,2.208,487.52,984.549,3059.0,10865.0,862.0,222298.0,2.075,727.914,261.79400000000004
GrQc,mdl,cond,4.0,1.0,4158.0,13428.0,17346861.0,4986.0,16641.0,1624.0,3025358.0,1.8840000000000001,78.544,219.203,4107.0,13932.0,925.0,253944.0,1.915,216.44099999999997,97.321,2473.0,9187.0,919.0,231637.0,2.108,696.735,717.453
GrQc,mdl,cond,4.0,2.0,4158.0,13428.0,17346861.0,4332.0,13490.0,1624.0,3025358.0,1.8230000000000002,38.48,57.815,2530.0,9142.0,925.0,253944.0,1.8119999999999998,237.016,713.8989999999999,3803.0,12301.0,919.0,231637.0,1.97,727.188,110.792
GrQc,mdl,cond,4.0,3.0,4158.0,13428.0,17346861.0,4872.0,16006.0,1624.0,3025358.0,1.7819999999999998,72.346,177.274,2967.0,10135.0,925.0,253944.0,1.889,149.657,508.26599999999996,3286.0,11146.0,919.0,231637.0,1.829,732.335,89.976
GrQc,mdl,cond,4.0,4.0,4158.0,13428.0,17346861.0,4152.0,14223.0,1624.0,3025358.0,1.932,85.87200000000001,63.394,3005.0,10853.0,925.0,253944.0,1.8980000000000001,271.719,507.967,4103.0,13701.0,919.0,231637.0,1.975,739.699,178.643
GrQc,mdl,cond,4.0,5.0,4158.0,13428.0,17346861.0,4344.0,15351.0,1624.0,3025358.0,1.9269999999999998,105.277,36.098,4744.0,15994.0,925.0,253944.0,1.818,247.953,119.944,4597.0,15491.0,919.0,231637.0,1.985,810.467,324.62
GrQc,mdl,cond,5.0,1.0,4158.0,13428.0,17346861.0,3402.0,10850.0,1232.0,2765146.0,1.7080000000000002,41.423,344.44599999999997,4625.0,15831.0,958.0,271859.0,1.715,201.734,140.975,3748.0,11681.0,985.0,235774.0,1.902,776.419,143.917
GrQc,mdl,cond,5.0,2.0,4158.0,13428.0,17346861.0,5223.0,16367.0,1232.0,2765146.0,1.635,24.775,340.574,3903.0,13374.0,958.0,271859.0,1.7480000000000002,186.778,64.794,3954.0,12682.0,985.0,235774.0,1.96,749.0930000000001,171.52
GrQc,mdl,cond,5.0,3.0,4158.0,13428.0,17346861.0,4034.0,13207.0,1232.0,2765146.0,1.7169999999999999,53.691,111.971,4265.0,13721.0,958.0,271859.0,1.7180000000000002,155.267,33.236,3956.0,12339.0,985.0,235774.0,2.176,826.605,243.33900000000003
GrQc,mdl,cond,5.0,4.0,4158.0,13428.0,17346861.0,4126.0,12067.0,1232.0,2765146.0,1.669,66.038,40.297,5444.0,18117.0,958.0,271859.0,1.6780000000000002,201.387,392.917,3393.0,11353.0,985.0,235774.0,1.946,792.8639999999999,1.069
GrQc,mdl,cond,5.0,5.0,4158.0,13428.0,17346861.0,3985.0,12866.0,1232.0,2765146.0,1.696,21.6,118.215,4497.0,14690.0,958.0,271859.0,1.646,153.134,120.648,4300.0,14160.0,985.0,235774.0,1.8259999999999998,806.1,281.22900000000004
GrQc,mdl,cond,6.0,1.0,4158.0,13428.0,17346861.0,5063.0,15877.0,1005.0,2591222.0,1.631,73.752,213.136,5059.0,16664.0,937.0,298701.0,1.5919999999999999,82.47,314.845,5285.0,17721.0,967.0,252796.0,1.805,956.987,524.877
GrQc,mdl,cond,6.0,2.0,4158.0,13428.0,17346861.0,4374.0,13461.0,1005.0,2591222.0,1.656,89.126,75.184,3112.0,10016.0,937.0,298701.0,1.714,47.143,386.00800000000004,2822.0,10221.0,967.0,252796.0,1.9340000000000002,767.248,422.772
GrQc,mdl,cond,6.0,3.0,4158.0,13428.0,17346861.0,3648.0,11705.0,1005.0,2591222.0,1.5630000000000002,33.55,251.799,2342.0,8749.0,937.0,298701.0,1.8519999999999999,143.741,923.915,4252.0,13180.0,967.0,252796.0,1.8769999999999998,806.455,292.36400000000003
GrQc,mdl,cond,6.0,4.0,4158.0,13428.0,17346861.0,3871.0,12103.0,1005.0,2591222.0,1.626,18.875,150.694,2642.0,9107.0,937.0,298701.0,1.771,53.924,727.164,4922.0,15895.0,967.0,252796.0,1.835,900.6110000000001,426.605
GrQc,mdl,cond,6.0,5.0,4158.0,13428.0,17346861.0,4925.0,15728.0,1005.0,2591222.0,1.52,66.385,218.287,3482.0,10721.0,937.0,298701.0,1.591,56.184,201.75799999999998,3871.0,12794.0,967.0,252796.0,1.849,801.378,130.826
GrQc,level,cond,2.0,1.0,4158.0,13428.0,17346861.0,4219.0,14209.0,1315.0,2978581.0,1.575,34.357,54.549,2573.0,8798.0,665.0,251365.0,1.87,232.199,721.873,2421.0,8453.0,665.0,229361.0,2.088,465.481,879.658
GrQc,level,cond,2.0,2.0,4158.0,13428.0,17346861.0,4323.0,13869.0,1315.0,2978581.0,1.6,57.901,77.053,3127.0,11249.0,665.0,251365.0,1.919,275.837,466.305,3444.0,13096.0,665.0,229361.0,2.005,631.7230000000001,256.161
GrQc,level,cond,2.0,3.0,4158.0,13428.0,17346861.0,4560.0,16209.0,1315.0,2978581.0,1.8219999999999998,177.253,121.39,3092.0,10504.0,665.0,251365.0,1.7690000000000001,227.887,462.659,3753.0,12706.0,665.0,229361.0,1.851,493.025,82.604
GrQc,level,cond,2.0,4.0,4158.0,13428.0,17346861.0,4522.0,13827.0,1315.0,2978581.0,1.5330000000000001,95.12200000000001,108.415,2533.0,8348.0,665.0,251365.0,1.756,235.99,733.457,2442.0,8607.0,665.0,229361.0,2.064,469.69,836.503
GrQc,level,cond,2.0,5.0,4158.0,13428.0,17346861.0,4367.0,13433.0,1315.0,2978581.0,1.535,68.712,96.12700000000001,2430.0,8939.0,665.0,251365.0,2.023,273.115,740.082,2283.0,8552.0,665.0,229361.0,2.16,519.878,985.971
GrQc,level,cond,3.0,1.0,4158.0,13428.0,17346861.0,4358.0,15179.0,1091.0,2537421.0,1.556,83.851,22.225,4817.0,14609.0,705.0,313044.0,1.615,161.445,164.804,4507.0,13272.0,705.0,285284.0,1.923,652.299,339.686
GrQc,level,cond,3.0,2.0,4158.0,13428.0,17346861.0,2684.0,9924.0,1091.0,2537421.0,1.355,138.209,710.418,3954.0,13703.0,705.0,313044.0,1.565,157.572,110.706,3830.0,12464.0,705.0,285284.0,1.675,675.552,91.58200000000001
GrQc,level,cond,3.0,3.0,4158.0,13428.0,17346861.0,5445.0,16294.0,1091.0,2537421.0,1.4809999999999999,38.153,322.064,3649.0,12899.0,705.0,313044.0,1.7069999999999999,170.75,317.106,4012.0,15035.0,705.0,285284.0,1.9580000000000002,791.6469999999999,67.388
GrQc,level,cond,3.0,4.0,4158.0,13428.0,17346861.0,3926.0,13661.0,1091.0,2537421.0,1.5390000000000001,92.209,169.50799999999998,4222.0,14334.0,705.0,313044.0,1.632,137.622,101.166,3660.0,11769.0,705.0,285284.0,1.705,554.369,17.577
GrQc,level,cond,3.0,5.0,4158.0,13428.0,17346861.0,6606.0,20403.0,1091.0,2537421.0,1.442,29.362,629.684,3698.0,13177.0,705.0,313044.0,1.693,157.912,216.585,3362.0,11399.0,705.0,285284.0,1.875,681.944,94.762
GrQc,level,cond,4.0,1.0,4158.0,13428.0,17346861.0,3717.0,12378.0,1150.0,2720680.0,1.632,62.25899999999999,250.628,3920.0,12914.0,718.0,294605.0,1.518,70.73100000000001,113.132,2717.0,9058.0,718.0,263643.0,1.9280000000000002,785.8389999999999,473.983
GrQc,level,cond,4.0,2.0,4158.0,13428.0,17346861.0,5149.0,15464.0,1150.0,2720680.0,1.5830000000000002,163.97799999999998,242.946,3455.0,11477.0,718.0,294605.0,1.5730000000000002,86.333,293.223,4057.0,13301.0,718.0,263643.0,1.7890000000000001,760.596,157.16899999999998
GrQc,level,cond,4.0,3.0,4158.0,13428.0,17346861.0,3532.0,11264.0,1150.0,2720680.0,1.666,63.173,246.767,3211.0,10344.0,718.0,294605.0,1.565,92.119,355.764,3702.0,12781.0,718.0,263643.0,1.671,745.337,135.304
GrQc,level,cond,4.0,4.0,4158.0,13428.0,17346861.0,4152.0,13945.0,1150.0,2720680.0,1.7069999999999999,89.53,46.653999999999996,3493.0,11657.0,718.0,294605.0,1.6740000000000002,95.505,266.64099999999996,2424.0,8990.0,718.0,263643.0,1.88,743.355,781.8389999999999
GrQc,level,cond,4.0,5.0,4158.0,13428.0,17346861.0,5254.0,17040.0,1150.0,2720680.0,1.6119999999999999,112.37,244.97299999999998,3746.0,11886.0,718.0,294605.0,1.5730000000000002,73.133,162.315,4250.0,12539.0,718.0,263643.0,1.901,760.8939999999999,308.987
GrQc,level,cond,5.0,1.0,4158.0,13428.0,17346861.0,4738.0,14761.0,796.0,2538276.0,1.517,48.184,242.58599999999998,2986.0,10626.0,759.0,302772.0,1.768,122.29899999999999,551.257,3829.0,12363.0,759.0,266911.0,1.771,773.658,99.501
GrQc,level,cond,5.0,2.0,4158.0,13428.0,17346861.0,5435.0,17188.0,796.0,2538276.0,1.4669999999999999,17.477,395.22900000000004,5626.0,17421.0,759.0,302772.0,1.5619999999999998,47.153,386.055,3677.0,12595.0,759.0,266911.0,1.746,853.3660000000001,84.39200000000001
GrQc,level,cond,5.0,3.0,4158.0,13428.0,17346861.0,4018.0,12321.0,796.0,2538276.0,1.442,65.441,53.067,6233.0,19075.0,759.0,302772.0,1.5619999999999998,84.209,573.737,4900.0,14647.0,759.0,266911.0,1.9169999999999998,830.003,438.561
GrQc,level,cond,5.0,4.0,4158.0,13428.0,17346861.0,3519.0,11657.0,796.0,2538276.0,1.4509999999999998,34.516,266.745,2289.0,8739.0,759.0,302772.0,1.868,211.449,1025.747,4405.0,13654.0,759.0,266911.0,1.725,779.898,337.06800000000004
GrQc,level,cond,5.0,5.0,4158.0,13428.0,17346861.0,2988.0,9982.0,796.0,2538276.0,1.442,25.049,500.73199999999997,4088.0,12836.0,759.0,302772.0,1.557,31.313000000000002,70.683,4418.0,14910.0,759.0,266911.0,1.672,870.058,333.01800000000003
GrQc,level,cond,6.0,1.0,4158.0,13428.0,17346861.0,4271.0,13072.0,755.0,2507574.0,1.6280000000000001,37.563,18.535,4181.0,14357.0,501.0,2229644.0,1.111,41.674,71.495,4704.0,14602.0,501.0,2192314.0,1.026,556.9540000000001,364.465
GrQc,level,cond,6.0,2.0,4158.0,13428.0,17346861.0,3451.0,11097.0,755.0,2507574.0,1.574,32.961999999999996,247.15599999999998,5404.0,16387.0,501.0,2229644.0,1.195,108.18299999999999,398.76800000000003,3726.0,12034.0,501.0,2192314.0,0.963,456.809,8.46
GrQc,level,cond,6.0,3.0,4158.0,13428.0,17346861.0,3706.0,12661.0,755.0,2507574.0,1.619,46.463,202.044,3723.0,12535.0,501.0,2229644.0,1.1540000000000001,42.581,155.85299999999998,4135.0,12480.0,501.0,2192314.0,1.162,531.939,272.089
GrQc,level,cond,6.0,4.0,4158.0,13428.0,17346861.0,3561.0,12469.0,755.0,2507574.0,1.768,79.587,312.473,3462.0,11695.0,501.0,2229644.0,1.227,63.358000000000004,269.763,4278.0,15311.0,501.0,2192314.0,1.585,835.8860000000001,320.055
GrQc,level,cond,6.0,5.0,4158.0,13428.0,17346861.0,4742.0,15802.0,755.0,2507574.0,1.412,74.285,195.25,5374.0,15981.0,501.0,2229644.0,1.43,114.75,397.08,4543.0,13691.0,501.0,2192314.0,1.013,577.1469999999999,340.345
GrQc,level_mdl,cond,2.0,1.0,4158.0,13428.0,17346861.0,5782.0,17195.0,1309.0,2916829.0,1.4409999999999998,87.98100000000001,463.156,2194.0,8143.0,637.0,249460.0,1.9969999999999999,195.87599999999998,947.727,2106.0,8065.0,650.0,230617.0,2.293,510.441,1155.854
GrQc,level_mdl,cond,2.0,2.0,4158.0,13428.0,17346861.0,3818.0,13253.0,1309.0,2916829.0,1.5230000000000001,53.799,23.444000000000003,3021.0,12098.0,637.0,249460.0,2.1069999999999998,308.353,499.625,2845.0,10778.0,650.0,230617.0,2.144,497.13199999999995,571.79
GrQc,level_mdl,cond,2.0,3.0,4158.0,13428.0,17346861.0,4406.0,13412.0,1309.0,2916829.0,1.47,68.733,92.432,2320.0,9301.0,637.0,249460.0,2.133,421.142,987.543,2829.0,10390.0,650.0,230617.0,2.157,458.296,549.309
GrQc,level_mdl,cond,2.0,4.0,4158.0,13428.0,17346861.0,4811.0,15156.0,1309.0,2916829.0,1.524,44.335,219.007,3136.0,13239.0,637.0,249460.0,2.171,453.05400000000003,475.98800000000006,2777.0,10011.0,650.0,230617.0,2.057,472.65,588.891
GrQc,level_mdl,cond,2.0,5.0,4158.0,13428.0,17346861.0,5462.0,18292.0,1309.0,2916829.0,1.3430000000000002,51.602,332.019,2862.0,10366.0,637.0,249460.0,1.895,256.77299999999997,601.25,3248.0,12022.0,650.0,230617.0,1.95,489.559,352.88800000000003
GrQc,level_mdl,cond,3.0,1.0,4158.0,13428.0,17346861.0,2834.0,9977.0,1179.0,2661932.0,1.504,110.946,559.4580000000001,5888.0,17293.0,675.0,316837.0,1.4680000000000002,280.0,475.92900000000003,3847.0,11337.0,700.0,262764.0,1.776,629.734,164.22400000000002
GrQc,level_mdl,cond,3.0,2.0,4158.0,13428.0,17346861.0,5855.0,17242.0,1179.0,2661932.0,1.506,185.192,469.244,2845.0,9440.0,675.0,316837.0,1.442,137.70600000000002,476.278,3064.0,11227.0,700.0,262764.0,1.9269999999999998,648.724,253.283
GrQc,level_mdl,cond,3.0,3.0,4158.0,13428.0,17346861.0,2867.0,9920.0,1179.0,2661932.0,1.5930000000000002,60.708,498.027,6255.0,19323.0,675.0,316837.0,1.32,208.063,570.904,3483.0,11715.0,700.0,262764.0,1.776,596.124,61.881
GrQc,level_mdl,cond,3.0,4.0,4158.0,13428.0,17346861.0,3230.0,10976.0,1179.0,2661932.0,1.526,53.674,358.51099999999997,4959.0,16183.0,675.0,316837.0,1.247,189.047,302.873,4591.0,15022.0,700.0,262764.0,1.798,671.243,280.368
GrQc,level_mdl,cond,3.0,5.0,4158.0,13428.0,17346861.0,5803.0,18025.0,1179.0,2661932.0,1.489,112.912,458.777,4231.0,13082.0,675.0,316837.0,1.456,254.032,2.101,4585.0,14986.0,700.0,262764.0,1.7380000000000002,701.9730000000001,310.42900000000003
GrQc,level_mdl,cond,4.0,1.0,4158.0,13428.0,17346861.0,3914.0,13222.0,1118.0,2710411.0,1.63,110.713,129.627,5588.0,18505.0,747.0,334382.0,1.5859999999999999,105.458,376.60900000000004,3128.0,10256.0,741.0,256178.0,1.838,676.1010000000001,145.03
GrQc,level_mdl,cond,4.0,2.0,4158.0,13428.0,17346861.0,3371.0,12800.0,1118.0,2710411.0,1.739,255.358,367.43,3071.0,10059.0,747.0,334382.0,1.6580000000000001,78.419,390.015,4120.0,13219.0,741.0,256178.0,1.8980000000000001,780.078,230.192
GrQc,level_mdl,cond,4.0,3.0,4158.0,13428.0,17346861.0,4239.0,14208.0,1118.0,2710411.0,1.621,58.731,64.314,3660.0,10889.0,747.0,334382.0,1.59,118.84,195.685,4297.0,15632.0,741.0,256178.0,1.6569999999999998,865.245,262.658
GrQc,level_mdl,cond,4.0,4.0,4158.0,13428.0,17346861.0,3836.0,13017.0,1118.0,2710411.0,1.54,73.611,143.6,3833.0,12861.0,747.0,334382.0,1.704,158.925,71.35600000000001,4445.0,15077.0,741.0,256178.0,1.733,844.365,328.42699999999996
GrQc,level_mdl,cond,4.0,5.0,4158.0,13428.0,17346861.0,4848.0,14558.0,1118.0,2710411.0,1.594,104.624,168.56,3225.0,11239.0,747.0,334382.0,1.7080000000000002,115.286,420.356,2943.0,9965.0,741.0,256178.0,1.892,757.048,248.997
GrQc,level_mdl,cond,5.0,1.0,4158.0,13428.0,17346861.0,6230.0,18133.0,850.0,2372282.0,1.483,124.02799999999999,571.879,3849.0,13153.0,764.0,288455.0,1.6159999999999999,108.04299999999999,124.085,3334.0,10641.0,612.0,385207.0,1.651,760.125,82.323
